"id","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","imagens","item","Comments","block"
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Header_","End","1648119575184","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119576731","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-right.png",2,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",64,0,"trial_3_double_cue_DOWN","NULL","PennController","67","_Trial_","End","1648119579189","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Trial_","Start","1648119579190","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Header_","Start","1648119579190","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Header_","End","1648119579190","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119581275","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-left.png",5,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",43,0,"trial_1_no_cue_DOWN","NULL","PennController","46","_Trial_","End","1648119585486","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","PennController","38","_Trial_","Start","1648119585487","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","PennController","38","_Header_","Start","1648119585487","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","PennController","38","_Header_","End","1648119585487","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119587584","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119588094","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",35,0,"trial_1_no_cue_UP","NULL","PennController","38","_Trial_","End","1648119590598","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Trial_","Start","1648119590600","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Header_","Start","1648119590600","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Header_","End","1648119590600","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119591831","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119592832","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",51,0,"trial_2_center_cue_DOWN","NULL","PennController","54","_Trial_","End","1648119594605","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Trial_","Start","1648119594606","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Header_","Start","1648119594606","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Header_","End","1648119594607","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119596586","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119598271","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",80,0,"trial_4_spatial_cue_DOWN","NULL","PennController","83","_Trial_","End","1648119598617","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","PennController","62","_Trial_","Start","1648119598618","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","PennController","62","_Header_","Start","1648119598618","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","PennController","62","_Header_","End","1648119598618","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119600516","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","Key","keypress1","Key",,"Never","neutral-right.png",3,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",59,0,"trial_3_double_cue_UP","NULL","PennController","62","_Trial_","End","1648119602625","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Trial_","Start","1648119602627","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Header_","Start","1648119602627","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Header_","End","1648119602627","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119604297","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119605231","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",50,0,"trial_2_center_cue_UP","NULL","PennController","53","_Trial_","End","1648119606636","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Trial_","Start","1648119606638","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Header_","Start","1648119606638","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Header_","End","1648119606638","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119608691","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119609093","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",74,0,"trial_4_spatial_cue_UP","NULL","PennController","77","_Trial_","End","1648119610639","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","PennController","71","_Trial_","Start","1648119610641","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","PennController","71","_Header_","Start","1648119610641","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","PennController","71","_Header_","End","1648119610641","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119612430","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119613672","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",68,0,"trial_3_double_cue_DOWN","NULL","PennController","71","_Trial_","End","1648119614646","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Trial_","Start","1648119614648","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Header_","Start","1648119614648","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Header_","End","1648119614648","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119616622","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","neutral-left.png",6,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",44,0,"trial_1_no_cue_DOWN","NULL","PennController","47","_Trial_","End","1648119620832","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Trial_","Start","1648119620834","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Header_","Start","1648119620834","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Header_","End","1648119620834","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119622274","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","Key","keypress1","Key",,"Never","neutral-left.png",6,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",38,0,"trial_1_no_cue_UP","NULL","PennController","41","_Trial_","End","1648119626485","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Trial_","Start","1648119626488","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Header_","Start","1648119626488","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Header_","End","1648119626488","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119627768","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119628313","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",56,0,"trial_2_center_cue_DOWN","NULL","PennController","59","_Trial_","End","1648119630497","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Trial_","Start","1648119630500","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Header_","Start","1648119630500","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Header_","End","1648119630500","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119631568","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119633126","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",79,0,"trial_4_spatial_cue_DOWN","NULL","PennController","82","_Trial_","End","1648119634504","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Trial_","Start","1648119634507","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Header_","Start","1648119634507","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Header_","End","1648119634507","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119635628","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119637038","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",60,0,"trial_3_double_cue_UP","NULL","PennController","63","_Trial_","End","1648119638516","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Trial_","Start","1648119638517","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Header_","Start","1648119638517","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Header_","End","1648119638517","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119640516","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119641275","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",47,0,"trial_2_center_cue_UP","NULL","PennController","50","_Trial_","End","1648119642524","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Trial_","Start","1648119642526","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Header_","Start","1648119642526","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Header_","End","1648119642526","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119644563","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","Key",,"Never","cong-left.png",4,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",72,0,"trial_4_spatial_cue_UP","NULL","PennController","75","_Trial_","End","1648119646536","cong-left.png",4,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Trial_","Start","1648119646538","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Header_","Start","1648119646538","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Header_","End","1648119646538","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","Canvas","center","Print",,"1648119647935","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",63,0,"trial_3_double_cue_DOWN","NULL","PennController","66","_Trial_","End","1648119650541","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","PennController","42","_Trial_","Start","1648119650543","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","PennController","42","_Header_","Start","1648119650543","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","PennController","42","_Header_","End","1648119650543","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","Canvas","center","Print",,"1648119651789","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"(failed keypresses happened)",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",39,0,"trial_1_no_cue_DOWN","NULL","PennController","42","_Trial_","End","1648119655930","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Trial_","Start","1648119655931","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Header_","Start","1648119655931","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Header_","End","1648119655931","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","Canvas","center","Print",,"1648119657875","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","Key","keypress1","Key",,"Never","cong-right.png",1,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",33,0,"trial_1_no_cue_UP","NULL","PennController","36","_Trial_","End","1648119662082","cong-right.png",1,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Trial_","Start","1648119662084","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Header_","Start","1648119662084","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Header_","End","1648119662084","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","Canvas","center","Print",,"1648119664020","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","Key","keypress1","PressedKey","K","1648119664481","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",55,0,"trial_2_center_cue_DOWN","NULL","PennController","58","_Trial_","End","1648119666093","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Trial_","Start","1648119666095","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Header_","Start","1648119666095","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Header_","End","1648119666095","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","Canvas","center","Print",,"1648119667840","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","Key","keypress1","Key",,"Never","incong-right.png",2,"NULL",3
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",76,0,"trial_4_spatial_cue_DOWN","NULL","PennController","79","_Trial_","End","1648119670102","incong-right.png",2,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Trial_","Start","1648119670104","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Header_","Start","1648119670104","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Header_","End","1648119670104","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","Canvas","center","Print",,"1648119671034","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119671313","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",62,0,"trial_3_double_cue_UP","NULL","PennController","65","_Trial_","End","1648119674111","neutral-left.png",6,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Trial_","Start","1648119674112","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Header_","Start","1648119674112","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Header_","End","1648119674112","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","Canvas","center","Print",,"1648119676169","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119676556","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",49,0,"trial_2_center_cue_UP","NULL","PennController","52","_Trial_","End","1648119678117","incong-left.png",5,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Trial_","Start","1648119678119","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Header_","Start","1648119678119","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Header_","End","1648119678119","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","Canvas","center","Print",,"1648119679868","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","Key","keypress1","PressedKey","K","1648119680569","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",71,0,"trial_4_spatial_cue_UP","NULL","PennController","74","_Trial_","End","1648119682123","neutral-right.png",3,"NULL",2
"LARISSA",1648119931,"ea4822a528ee3bb453e635d65811542e","PennController",66,0,"trial_3_double_cue_DOWN","NULL","PennController","69","_Trial_","Start","1648119682125","cong-left.png",4,"NULL",2
